sample	notch60	hp_5Hz	ttm	lp35	thresh_2s_avg	thresh_2s_max	thresh	lock_count
1927	0.484809	0.000108421	8.20081e-06	3.76094e-06	0.000618721	0.00657022	0.00657022	0
1990	0.483446	0.00141481	6.4026e-07	3.67145e-06	0.000615904	0.00657022	0.00657022	0
2055	0.483714	0.00110063	2.34535e-07	3.40242e-06	0.00061323	0.00657022	0.00657022	0
2084	0.48495	0.000179321	1.69196e-05	4.28938e-06	0.000610812	0.00657022	0.00657022	0
2058	0.485875	0.0011372	1.3285e-05	5.23821e-06	0.000608569	0.00657022	0.00657022	0
2006	0.489606	0.00486743	7.19248e-07	5.14438e-06	0.000606264	0.00657022	0.00657022	0
1939	0.489831	0.005092	1.68545e-05	6.32925e-06	0.000603718	0.00657022	0.00657022	0
1906	0.489438	0.00470164	1.52851e-05	6.31927e-06	0.000600914	0.00657022	0.00657022	0
1921	0.487542	0.0028311	9.87911e-07	5.82432e-06	0.000597968	0.00657022	0.00657022	0
1968	0.483295	0.00133222	1.08861e-07	5.61401e-06	0.000594983	0.00657022	0.00657022	0
2036	0.482579	0.00195637	3.41493e-06	5.71005e-06	0.000592096	0.00657022	0.00657022	0
2081	0.484049	0.000407696	1.01427e-06	5.58971e-06	0.000589428	0.00657022	0.00657022	0
2086	0.488741	0.00431731	1.03471e-05	6.31619e-06	0.000586993	0.00657022	0.00657022	0
2037	0.491426	0.00698996	4.63848e-05	9.59754e-06	0.000584637	0.00657022	0.00657022	0
1971	0.493245	0.00877699	5.83665e-05	1.31808e-05	0.000582175	0.00657022	0.00657022	0
1917	0.491529	0.00703996	4.71989e-06	1.34722e-05	0.000579535	0.00657022	0.00657022	0
1912	0.489034	0.0045391	3.0569e-07	1.34773e-05	0.000576764	0.00657022	0.00657022	0
1952	0.485408	0.000940472	1.41464e-05	1.32792e-05	0.00057396	0.00657022	0.00657022	0
2017	0.483044	0.00137246	2.12764e-06	1.24823e-05	0.000571247	0.00657022	0.00657022	0
2080	0.485187	0.000794649	2.88986e-07	1.24515e-05	0.000568726	0.00657022	0.00657022	0
2096	0.488045	0.00365978	2.90161e-06	1.14549e-05	0.000566399	0.00657022	0.00657022	0
2071	0.493673	0.00923586	7.79365e-05	1.593e-05	0.00056417	0.00657022	0.00657022	0
2012	0.497395	0.0128736	7.32099e-05	2.10887e-05	0.000561874	0.00657022	0.00657022	0
1966	0.50081	0.0161783	8.44253e-05	2.71113e-05	0.000559453	0.00657022	0.00657022	0
1951	0.500329	0.0155757	4.62229e-05	3.0169e-05	0.000556909	0.00657022	0.00657022	0
1988	0.499359	0.0144718	5.52322e-05	3.40417e-05	0.00055433	0.00657022	0.00657022	0
2050	0.496778	0.0117678	5.22541e-05	3.70351e-05	0.000551803	0.00657022	0.00657022	0
2116	0.497123	0.0119458	0.000121118	4.23731e-05	0.000549444	0.00657022	0.00657022	0
2140	0.497777	0.0124118	0.000121867	4.69089e-05	0.000547273	0.00657022	0.00657022	0
2113	0.499471	0.0138769	0.000171144	5.87963e-05	0.000545229	0.00657022	0.00657022	0
2046	0.500439	0.0146005	0.000119699	6.73244e-05	0.000543179	0.00657022	0.00657022	0
1969	0.498655	0.0125901	1.1251e-05	6.71176e-05	0.00054103	0.00657022	0.00657022	0
1935	0.497737	0.0114574	2.00572e-06	6.71089e-05	0.000538793	0.00657022	0.00657022	0
1954	0.495959	0.00949621	4.465e-05	7.02775e-05	0.000536513	0.00657022	0.00657022	0
2016	0.494313	0.00768194	6.23121e-05	7.45211e-05	0.000534277	0.00657022	0.00657022	0
2087	0.493612	0.00682169	5.85241e-05	7.31345e-05	0.000532121	0.00657022	0.00657022	0
2136	0.496071	0.00936663	5.76563e-06	6.83171e-05	0.000530068	0.00657022	0.00657022	0
2132	0.499297	0.012476	2.81063e-07	6.23068e-05	0.000528058	0.00657022	0.00657022	0
2085	0.50348	0.0163299	1.53514e-05	6.01017e-05	0.000526015	0.00657022	0.00657022	0
2010	0.503865	0.0162874	5.81066e-06	5.65716e-05	0.000523886	0.00657022	0.00657022	0
1958	0.502826	0.0148645	6.96902e-08	5.28441e-05	0.000521667	0.00657022	0.00657022	0
1948	0.498688	0.0105133	4.31312e-06	4.45009e-05	0.000519391	0.00657022	0.00657022	0
1993	0.49552	0.00731298	1.71758e-05	3.7023e-05	0.000517108	0.00657022	0.00657022	0
2056	0.491947	0.00383237	3.20791e-05	2.70898e-05	0.000514902	0.00657022	0.00657022	0
2100	0.489299	0.00129381	4.08082e-05	2.14547e-05	0.000512819	0.00657022	0.00657022	0
2106	0.490187	0.00218686	2.14816e-05	2.21855e-05	0.000510869	0.00657022	0.00657022	0
2066	0.492884	0.00474867	2.13255e-05	2.35655e-05	0.000508991	0.00657022	0.00657022	0
1986	0.492169	0.0038079	7.51354e-05	2.5743e-05	0.00050714	0.00657022	0.00657022	0
1915	0.489894	0.00132191	0.000225238	3.73806e-05	0.000505291	0.00657022	0.00657022	0
1882	0.484994	0.00364119	0.000159926	4.46236e-05	0.000503447	0.00657022	0.00657022	0
1903	0.479664	0.00887531	3.58701e-05	4.67739e-05	0.000501624	0.00657022	0.00657022	0
1970	0.477491	0.0108539	1.15995e-07	4.67622e-05	0.000499843	0.00657022	0.00657022	0
2037	0.477169	0.0109827	1.34668e-05	4.66275e-05	0.000498132	0.00657022	0.00657022	0
2072	0.47987	0.00817898	1.8893e-05	4.7562e-05	0.000496439	0.00657022	0.00657022	0
2063	0.485721	0.00237215	1.16281e-06	4.76401e-05	0.000494718	0.00657022	0.00657022	0
2012	0.490806	0.00255275	1.3387e-07	4.73416e-05	0.000492904	0.00657022	0.00657022	0
1949	0.493036	0.00458619	2.64005e-08	4.61166e-05	0.000491029	0.00657022	0.00657022	0
1909	0.49155	0.00296035	7.18338e-07	4.38765e-05	0.000489115	0.00657022	0.00657022	0
1918	0.488305	0.000325859	9.92122e-07	4.10325e-05	0.000487216	0.00657022	0.00657022	0
1969	0.48457	0.00399959	1.28453e-07	3.95073e-05	0.000485363	0.00657022	0.00657022	0
2038	0.48321	0.00527495	1.29626e-05	3.891e-05	0.000483595	0.00657022	0.00657022	0
2083	0.483761	0.00467387	3.81926e-05	3.62712e-05	0.000481922	0.00657022	0.00657022	0
2082	0.486452	0.00201899	8.0348e-05	2.59219e-05	0.000480335	0.00657022	0.00657022	0
2035	0.489653	0.00105998	5.06802e-05	1.81186e-05	0.000478838	0.00657022	0.00657022	0
1963	0.490596	0.00185019	2.7244e-07	1.55759e-05	0.000477433	0.00657022	0.00657022	0
1918	0.491945	0.00304624	2.43539e-07	1.5585e-05	0.000476154	0.00657022	0.00657022	0
1918	0.491381	0.00237745	4.87853e-06	1.49716e-05	0.000475017	0.00657022	0.00657022	0
1965	0.489746	0.000695199	5.13093e-06	1.39885e-05	0.000474053	0.00657022	0.00657022	0
2028	0.48666	0.00237808	4.2116e-06	1.42063e-05	0.000473287	0.00657022	0.00657022	0
2082	0.486043	0.00295785	1.08522e-06	1.42743e-05	0.000472744	0.00657022	0.00657022	0
2091	0.486532	0.00246027	7.92243e-06	1.48383e-05	0.000472371	0.00657022	0.00657022	0
2056	0.489235	0.000227839	1.97672e-05	1.61989e-05	0.000472124	0.00657022	0.00657022	0
1990	0.491187	0.00213769	1.40903e-08	1.6129e-05	0.000471952	0.00657022	0.00657022	0
1926	0.490728	0.00164226	3.39047e-07	1.61441e-05	0.00047183	0.00657022	0.00657022	0
1914	0.491813	0.0026924	7.09324e-07	1.52689e-05	0.00047174	0.00657022	0.00657022	0
1941	0.489115	1.12355e-05	9.21128e-06	1.31988e-05	0.000471672	0.00657022	0.00657022	0
2003	0.486799	0.00232151	3.12917e-09	7.45984e-06	0.000471617	0.00657022	0.00657022	0
2068	0.486458	0.00267535	3.92102e-06	4.1199e-06	0.000471574	0.00657022	0.00657022	0
2098	0.487534	0.00164667	5.34959e-07	4.13865e-06	0.000471544	0.00657022	0.00657022	0
2084	0.491126	0.0018574	1.21099e-06	4.20775e-06	0.000471518	0.00657022	0.00657022	0
2028	0.493881	0.00450385	4.1762e-06	4.15759e-06	0.000471494	0.00657022	0.00657022	0
1967	0.495962	0.00646523	3.8905e-05	6.57002e-06	0.000471477	0.00657022	0.00657022	0
1925	0.49415	0.00455981	5.86669e-06	6.68824e-06	0.000471467	0.00657022	0.00657022	0
1935	0.492033	0.00238547	5.52362e-07	6.65018e-06	0.00047146	0.00657022	0.00657022	0
1987	0.489643	6.26743e-05	6.91546e-06	6.57826e-06	0.000471455	0.00657022	0.00657022	0
2054	0.488538	0.00121936	1.45957e-06	5.27057e-06	0.000471448	0.00657022	0.00657022	0
2100	0.48931	0.000507772	3.28965e-06	5.50454e-06	0.000471442	0.00657022	0.00657022	0
2100	0.491444	0.00154305	1.28212e-06	5.5719e-06	0.000471436	0.00657022	0.00657022	0
2062	0.495632	0.00564495	1.59862e-05	6.66311e-06	0.000471431	0.00657022	0.00657022	0
2001	0.498218	0.00812045	3.92258e-05	8.807e-06	0.000471428	0.00657022	0.00657022	0
1962	0.500751	0.01053	3.63148e-05	1.14007e-05	0.000471428	0.00657022	0.00657022	0
1972	0.503263	0.0128707	4.10297e-05	1.40513e-05	0.000471429	0.00657022	0.00657022	0
2026	0.504524	0.0139244	8.76953e-05	2.02771e-05	0.000471437	0.00657022	0.00657022	0
2113	0.508267	0.0173946	0.000225275	3.62816e-05	0.00047146	0.00657022	0.00657022	0
2186	0.512415	0.0212221	0.000447722	6.79635e-05	0.000471517	0.00657022	0.00657022	0
2210	0.515868	0.0243273	0.000533979	0.000103326	0.000471612	0.00657022	0.00657022	0
2191	0.521367	0.0294532	0.000837835	0.000162752	0.000471769	0.00657022	0.00657022	0
2133	0.524413	0.032113	0.000934523	0.000229464	0.000471997	0.00657022	0.00657022	0
2074	0.525119	0.0324362	0.000717772	0.00028024	0.000472276	0.00657022	0.00657022	0
2045	0.523032	0.0299785	0.000477775	0.000314262	0.000472588	0.00657022	0.00657022	0
2063	0.519726	0.0263232	0.000249425	0.000331844	0.000472918	0.00657022	0.00657022	0
2111	0.515301	0.02158	7.58526e-05	0.00033717	0.000473251	0.00657022	0.00657022	0
2160	0.511449	0.0174506	1.24344e-05	0.000336916	0.000473584	0.00657022	0.00657022	0
2170	0.506985	0.0127657	2.1427e-05	0.000335645	0.000473915	0.00657022	0.00657022	0
2126	0.502036	0.00765601	0.000184039	0.000346197	0.000474258	0.00657022	0.00657022	0
2039	0.496205	0.00175887	0.000509336	0.000379647	0.000474634	0.00657022	0.00657022	0
1910	0.481728	0.0126371	0.00028278	0.000393582	0.000475024	0.00657022	0.00657022	0
1795	0.463504	0.0306022	2.28242e-06	0.000377654	0.000475398	0.00657022	0.00657022	0
1720	0.442768	0.0508905	0.000340561	0.000369999	0.000475763	0.00657022	0.00657022	0
1690	0.422134	0.0709128	0.00167562	0.000451545	0.000476206	0.00657022	0.00657022	0
1676	0.401705	0.0905334	0.00412295	0.000686196	0.000476883	0.00657022	0.00657022	0
1660	0.3861	0.105159	0.00698543	0.0011184	0.00047799	0.00657022	0.00657022	0
1611	0.373779	0.11633	0.0097771	0.0017655	0.000479736	0.00657022	0.00657022	0
1540	0.367287	0.12158	0.0118406	0.00257713	0.000482276	0.00657022	0.00657022	0
1454	0.362209	0.125349	0.0138515	0.00354871	0.000485754	0.00657022	0.00657022	0
1399	0.360985	0.125267	0.0152543	0.00463288	0.000490273	0.00657022	0.00657022	0
1394	0.361472	0.123504	0.0122915	0.00550996	0.000495606	0.00657022	0.00657022	0
1440	0.362913	0.120838	0.00814248	0.00609003	0.000501458	0.00657022	0.00657022	0
1507	0.363296	0.119258	0.00467408	0.00641075	0.000507584	0.00657022	0.00657022	0
1568	0.364674	0.116675	0.00209415	0.00652395	0.000513791	0.00657022	0.00657022	0
1603	0.369311	0.11085	0.000412764	0.00653324	0.000519991	0.00657022	0.00657022	0
1611	0.378766	0.100246	2.41335e-05	0.0065348	0.000526185	0.00657022	0.00657022	0
1586	0.387351	0.0905607	0.00066405	0.0065579	0.000532403	0.00657022	0.00657022	0
1574	0.398294	0.0785929	0.0018479	0.00657021	0.000538635	0.00657022	0.00657022	0
1598	0.409624	0.0663557	0.00348015	0.00652429	0.000544809	0.00657022	0.00657022	0
1664	0.419901	0.0552835	0.00489771	0.00637517	0.000550799	0.00657022	0.00657022	0
1746	0.42615	0.048329	0.00565134	0.00608047	0.000556479	0.00657022	0.00657022	0
1818	0.42973	0.0440749	0.00589256	0.00565562	0.000561752	0.00657022	0.00657022	0
1841	0.428941	0.0441749	0.00563743	0.0050689	0.000566443	0.00657022	0.00657022	0
1813	0.426935	0.0454558	0.00507214	0.0043416	0.00057032	0.00657022	0.00657022	0
1740	0.422652	0.0489615	0.00383019	0.00373722	0.000573351	0.00657022	0.00657022	0
1660	0.418104	0.0527036	0.00226031	0.00331706	0.000575529	0.00657022	0.00657022	0
1601	0.412075	0.0578758	0.0010683	0.00305951	0.000576822	0.00657022	0.00657022	0
1592	0.407143	0.0619197	0.000277996	0.00292978	0.000577204	0.00657022	0.00657022	0
1632	0.404452	0.0637117	6.99075e-06	0.0029008	0.000576607	0.00657022	0.00657022	0
1683	0.401422	0.0658207	0.000111033	0.00290701	0.000574933	0.00657022	0.00657022	0
1707	0.397213	0.0690403	0.000428959	0.00289021	0.000572353	0.00657022	0.00657022	0
1698	0.395745	0.0694731	0.000645067	0.0028043	0.000569105	0.00657022	0.00657022	0
1637	0.391944	0.0721583	0.000783072	0.00261165	0.000565353	0.00657022	0.00657022	0
1559	0.388405	0.0745434	0.000846092	0.00232225	0.000561208	0.00657022	0.00657022	0
1502	0.385956	0.0758235	0.000721572	0.00197012	0.000556706	0.00657022	0.00657022	0
1494	0.385138	0.0755064	0.000519969	0.00158636	0.000551819	0.00657022	0.00657022	0
1535	0.385262	0.0742797	0.000269088	0.00120291	0.000546533	0.00657022	0.00657022	0
1612	0.388383	0.0701227	6.72892e-05	0.000845421	0.000540898	0.00657022	0.00657022	0
1691	0.39448	0.0630773	4.02504e-07	0.000571865	0.000535053	0.00657022	0.00657022	0
1734	0.401276	0.0553923	0.000108752	0.000418182	0.000529203	0.00657022	0.00657022	0
1738	0.409935	0.0459043	0.000535273	0.000380108	0.000523581	0.00657022	0.00657022	0
1716	0.419363	0.0357477	0.0011374	0.000441494	0.0005184	0.00657022	0.00657022	0
1703	0.430021	0.0244917	0.0022721	0.000603288	0.000513932	0.00657022	0.00657022	0
1725	0.440731	0.0133385	0.00374604	0.000862932	0.000510447	0.00657022	0.00657022	0
1787	0.449898	0.0038735	0.00517681	0.00120206	0.000507921	0.00657022	0.00657022	0
1880	0.458648	0.00506434	0.00496209	0.00151042	0.00050613	0.00657022	0.00657022	0
1970	0.466299	0.0128238	0.00377684	0.00172426	0.000504808	0.00657022	0.00657022	0
2026	0.473099	0.0196922	0.00254324	0.00184549	0.000503729	0.00657022	0.00657022	0
2032	0.47891	0.0255713	0.0014067	0.00189443	0.000502726	0.00657022	0.00657022	0
2002	0.484807	0.0315275	0.000569528	0.00189796	0.000501722	0.00657022	0.00657022	0
1951	0.487394	0.0341716	0.000137658	0.00188858	0.000500725	0.00657022	0.00657022	0
1936	0.49248	0.0392479	1.22509e-05	0.00188465	0.000499806	0.00657022	0.00657022	0
1966	0.497454	0.044131	0.000385699	0.00191217	0.000499099	0.00657022	0.00657022	0
2036	0.502392	0.04889	0.00126391	0.00199468	0.000498756	0.00657022	0.00657022	0
2122	0.508001	0.0542512	0.00253791	0.00213772	0.00049891	0.00657022	0.00657022	0
2183	0.512614	0.0585757	0.00286346	0.00226101	0.000499581	0.00657022	0.00657022	0
2198	0.516712	0.0623717	0.002455	0.00227408	0.00050066	0.00657022	0.00657022	0
2167	0.52009	0.0654445	0.00209327	0.00215602	0.000501984	0.00657022	0.00657022	0
2113	0.522485	0.0675206	0.00175974	0.00191195	0.000503335	0.00657022	0.00657022	0
2077	0.525485	0.0701856	0.00149445	0.00166426	0.000504584	0.00657022	0.00657022	0
2088	0.529728	0.0740455	0.00158993	0.00150805	0.000505709	0.00657022	0.00657022	0
2136	0.531968	0.0758627	0.00134065	0.00142215	0.000506686	0.00657022	0.00657022	0
2208	0.534243	0.0776624	0.00112436	0.00140198	0.000507487	0.00657022	0.00657022	0
2270	0.536543	0.0794573	0.000934359	0.00142804	0.000508061	0.00657022	0.00657022	0
2285	0.536851	0.0792617	0.000625523	0.00146289	0.000508333	0.00657022	0.00657022	0
2257	0.53799	0.0799138	0.000455313	0.00149454	0.000508311	0.00657022	0.00657022	0
2197	0.538316	0.0797685	0.000302649	0.00148861	0.00050806	0.00657022	0.00657022	0
2138	0.537828	0.0788091	0.000178614	0.00141109	0.000507614	0.00657022	0.00657022	0
2114	0.537323	0.0778488	0.000106672	0.00123743	0.000506953	0.00657022	0.00657022	0
2140	0.537547	0.0775885	5.48033e-05	0.00103681	0.000506095	0.00657022	0.00657022	0
2198	0.537418	0.0769535	8.45624e-06	0.000862054	0.000505074	0.00657022	0.00657022	0
2262	0.538307	0.0773244	2.13661e-06	0.000712687	0.000503907	0.00657022	0.00657022	0
2299	0.540068	0.0785595	8.04645e-07	0.000587049	0.000502589	0.00657022	0.00657022	0
2285	0.540775	0.0787705	4.71564e-07	0.000480336	0.000501088	0.00657022	0.00657022	0
2236	0.542109	0.0796218	1.29716e-07	0.000366779	0.000499339	0.00657022	0.00657022	0
2170	0.541314	0.0783731	2.37373e-06	0.000271188	0.000497364	0.00657022	0.00657022	0
2142	0.543496	0.080062	8.61558e-08	0.000190883	0.000495286	0.00657022	0.00657022	0
2148	0.5428	0.0788582	2.40928e-09	0.000124143	0.00049325	0.00657022	0.00657022	0
2201	0.543626	0.0791442	1.67818e-06	7.95827e-05	0.000491411	0.00657022	0.00657022	0
2266	0.543956	0.0789202	1.77331e-06	4.7187e-05	0.000489804	0.00657022	0.00657022	0
2308	0.543696	0.0781164	1.35251e-06	2.56658e-05	0.000488344	0.00657022	0.00657022	0
2304	0.542956	0.0768612	2.1457e-07	1.2923e-05	0.000486959	0.00657022	0.00657022	0
2254	0.541638	0.0750835	1.20821e-05	6.16661e-06	0.000485582	0.00657022	0.00657022	0
2196	0.543042	0.0760391	7.46078e-06	2.785e-06	0.000484169	0.00657022	0.00657022	0
2150	0.543554	0.0761227	1.22438e-05	3.05554e-06	0.000482717	0.00657022	0.00657022	0
2153	0.545819	0.0779625	1.68532e-07	2.91496e-06	0.000481233	0.00657022	0.00657022	0
2198	0.547272	0.0789879	1.15364e-06	2.93989e-06	0.000479753	0.00657022	0.00657022	0
2268	0.548954	0.0802626	1.97218e-06	3.04708e-06	0.000478346	0.00657022	0.00657022	0
2327	0.550424	0.0813533	4.87985e-06	3.38637e-06	0.000477106	0.00657022	0.00657022	0
2339	0.549977	0.0805646	2.70396e-06	3.40996e-06	0.000476073	0.00657022	0.00657022	0
2310	0.55092	0.0812122	9.58383e-06	4.08837e-06	0.00047522	0.00657022	0.00657022	0
2245	0.550134	0.0801692	1.09427e-05	4.86981e-06	0.000474519	0.00657022	0.00657022	0
2184	0.549274	0.0790673	1.58709e-05	5.88358e-06	0.000473942	0.00657022	0.00657022	0
2163	0.54949	0.079019	8.87983e-06	6.39119e-06	0.000473468	0.00657022	0.00657022	0
2192	0.550272	0.0794957	1.13769e-05	7.10721e-06	0.000473105	0.00657022	0.00657022	0
2256	0.551342	0.0802046	5.02683e-06	7.45095e-06	0.000472837	0.00657022	0.00657022	0
2322	0.552516	0.0809681	3.92113e-06	6.86802e-06	0.000472649	0.00657022	0.00657022	0
2354	0.553118	0.0811093	7.16874e-07	6.38631e-06	0.00047253	0.00657021	0.00657022	0
2341	0.554368	0.0818361	2.33122e-07	5.5284e-06	0.000472457	0.00657021	0.00657021	0
2292	0.556028	0.0828973	5.44157e-06	5.90505e-06	0.000472418	0.00657021	0.00657021	0
2236	0.557775	0.0838844	7.14031e-06	6.33267e-06	0.000472401	0.00657021	0.00657021	0
2208	0.559786	0.0849322	2.26868e-05	7.81228e-06	0.000472396	0.00657021	0.00657021	0
2221	0.560478	0.0844469	2.89396e-05	9.53084e-06	0.0004724	0.00657021	0.00657021	0
2276	0.561479	0.0840546	2.53571e-05	1.11489e-05	0.000472408	0.00657021	0.00657021	0
2340	0.561495	0.0824724	8.86101e-06	1.10973e-05	0.000472416	0.00657021	0.00657021	0
2380	0.560984	0.0802126	6.37925e-11	1.03157e-05	0.000472423	0.00657021	0.00657021	0
2373	0.559938	0.077305	1.34182e-05	1.01405e-05	0.000472429	0.00657021	0.00657021	0
2325	0.559458	0.0749036	3.85101e-05	1.22569e-05	0.000472438	0.00657021	0.00657021	0
2261	0.559512	0.0729848	7.83464e-05	1.70405e-05	0.000472451	0.00657021	0.00657021	0
2217	0.560339	0.0718184	0.000122742	2.54487e-05	0.000472473	0.00657021	0.00657021	0
2222	0.562665	0.0721321	0.000138117	3.50341e-05	0.000472503	0.00657021	0.00657021	0
2277	0.566043	0.0734788	0.00013118	4.43529e-05	0.000472542	0.00657021	0.00657021	0
2352	0.568592	0.0739754	0.000109652	5.21685e-05	0.000472588	0.00657021	0.00657021	0
2417	0.571555	0.0748689	8.43771e-05	5.78068e-05	0.000472639	0.00657021	0.00657021	0
2432	0.572235	0.0735202	8.01419e-05	6.30212e-05	0.000472695	0.00657021	0.00657021	0
2402	0.573536	0.0728734	5.38644e-05	6.52482e-05	0.000472753	0.00657021	0.00657021	0
2340	0.573964	0.0714348	3.44595e-05	6.56425e-05	0.000472811	0.00657021	0.00657021	0
2282	0.573911	0.0696259	2.7854e-05	6.58208e-05	0.00047287	0.00657021	0.00657021	0
2265	0.57474	0.0688035	1.7483e-05	6.64367e-05	0.000472931	0.00657021	0.00657021	0
2294	0.574954	0.0674668	1.89363e-05	6.77892e-05	0.000472993	0.00657021	0.00657021	0
2363	0.576772	0.0677786	1.89526e-05	6.81846e-05	0.000473055	0.00657021	0.00657021	0
2432	0.578523	0.0680425	2.95543e-05	6.75449e-05	0.000473114	0.00657021	0.00657021	0
2471	0.58105	0.0690478	2.42813e-05	6.36831e-05	0.000473169	0.00657021	0.00657021	0
2463	0.58396	0.0703876	2.00819e-05	5.63502e-05	0.000473215	0.00657021	0.00657021	0
2419	0.587279	0.0720602	2.13156e-06	4.6637e-05	0.000473251	0.00657021	0.00657021	0
2361	0.588804	0.0718786	9.8963e-07	3.73377e-05	0.000473279	0.00657021	0.00657021	0
2334	0.591053	0.0723377	8.15212e-07	2.95636e-05	0.000473299	0.00657021	0.00657021	0
2359	0.594292	0.0737053	1.6641e-05	2.47253e-05	0.000473312	0.00657021	0.00657021	0
2411	0.594053	0.0715705	7.65611e-06	1.95478e-05	0.000473315	0.00657021	0.00657021	0
2483	0.595697	0.0712714	1.44752e-05	1.67342e-05	0.000473306	0.00657021	0.00657021	0
2526	0.595888	0.069476	2.88124e-06	1.44786e-05	0.000473286	0.00657021	0.00657021	0
2525	0.596592	0.0681714	1.6637e-08	1.24903e-05	0.000473254	0.00657021	0.00657021	0
2478	0.59681	0.0663401	7.33142e-06	1.17651e-05	0.000473213	0.00657021	0.00657021	0
2418	0.598232	0.0656644	2.23091e-05	1.20061e-05	0.000473167	0.00657021	0.00657021	0
2373	0.598959	0.0642614	6.08221e-05	1.49967e-05	0.00047312	0.00657021	0.00657021	0
2373	0.599973	0.0631265	7.65983e-05	1.8357e-05	0.000473073	0.00657021	0.00657021	0
2422	0.601661	0.0626506	9.38404e-05	2.33255e-05	0.00047303	0.00657021	0.00657021	0
2494	0.603226	0.0620676	0.000135436	3.15651e-05	0.000472996	0.00657021	0.00657021	0
2554	0.604813	0.0615515	0.00010038	3.85829e-05	0.000472968	0.00657021	0.00657021	0
2572	0.606193	0.0608822	0.000107936	4.62219e-05	0.000472946	0.00657021	0.00657021	0
2543	0.607786	0.0604963	8.06357e-05	5.19233e-05	0.00047293	0.00657021	0.00657021	0
2486	0.609517	0.0603256	6.15578e-05	5.51317e-05	0.000472917	0.00657021	0.00657021	0
2426	0.609076	0.0580943	6.79936e-05	5.94415e-05	0.000472912	0.00657021	0.00657021	0
2406	0.609308	0.0566403	8.14341e-05	6.42243e-05	0.00047292	0.00657021	0.00657021	0
2431	0.608662	0.0544071	9.71064e-05	7.09546e-05	0.000472944	0.00657021	0.00657021	0
2496	0.609551	0.0537865	8.72365e-05	7.71846e-05	0.000472984	0.00657021	0.00657021	0
2553	0.608393	0.0512082	0.000130928	8.60129e-05	0.000473041	0.00657021	0.00657021	0
2578	0.607568	0.0490386	0.000169754	9.65447e-05	0.000473113	0.00657021	0.00657021	0
2554	0.606679	0.0468715	0.000215501	0.000107593	0.000473202	0.00657021	0.00657021	0
